Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Rodney McGruder,4900,MIA,SG,IND,,36.00,34.49,12,212.5,-110,106.75, ,50.63,18.06,27.79,5.67
Tyler Johnson,4700,MIA,PG,IND,,32.00,43.64,8,212.5,-110,106.75, ,49.30,18.64,26.52,5.64
Wayne Ellington,3800,MIA,SG,IND,,31.00,34.21,11,212.5,-110,106.75, ,42.15,17.08,21.16,5.57
Derrick Rose,6000,MIN,PG,@ SAC,,36.00,54.89,27,232,-160,117.75,0.25,53.80,17.00,33.07,5.51
Iman Shumpert,3700,SAC,SG,MIN,,27.00,35.99,17,232,140,114.25,-0.25,35.01,14.38,20.03,5.41
Cody Zeller,4400,CHA,C,@ PHI,,25.00,54.21,18,226, , , ,38.78,13.45,23.03,5.23
Josh Okogie,4500,MIN,SG,@ SAC,,30.00,48.00,21,232,-160,117.75,0.25,29.14,5.71,23.39,5.2
Dario Saric,5200,PHI,PF,CHA,,32.00,49.98,22,226, , , ,42.26,15.01,27,5.19
Josh Richardson,7600,MIA,SF,IND,,37.00,43.31,10,212.5,-110,106.75, ,68.67,23.19,39.44,5.19
Marvin Bagley III,4900,SAC,PF,MIN,,24.00,54.09,27,232,140,114.25,-0.25,32.45,5.82,25.41,5.19
Dwight Howard,6900,WAS,C,@ ORL,,32.00,57.87,25,219.5, , , ,58.30,17.35,35.7,5.17
Domantas Sabonis,6500,IND,PF,@ MIA,,29.00,53.85,16,212.5,-110,105.75, ,58.78,25.40,33.51,5.16
De'Aaron Fox,7500,SAC,PG,MIN,,36.00,39.13,5,232,140,114.25,-0.25,56.52,19.66,38.71,5.16
Alex Len,4900,ATL,C,DET,,23.00,51.75,11,225.5, , , ,42.37,15.03,25.13,5.13
Joe Ingles,5700,UTA,SF,BOS,,34.00,38.15,23,207,-155,106, ,53.36,19.09,29.19,5.12
Nikola Jokic,9300,DEN,C,BKN,,31.00,58.13,22,212.5, , , ,70.57,19.36,47.11,5.07
Nicolas Batum,6000,CHA,SF,@ PHI,,34.00,55.13,30,226, , , ,49.35,21.65,30.2,5.03
Justise Winslow,5600,MIA,SF,IND,,32.00,34.21,11,212.5,-110,106.75, ,50.68,15.81,27.89,4.98
Joel Embiid,11000,PHI,C,CHA,,35.00,50.54,8,226, , , ,78.14,23.58,54.45,4.95
D.J. Augustin,4800,ORL,PG,WAS,,28.00,45.27,19,219.5, , , ,44.51,13.77,23.7,4.94
Al Horford,6600,BOS,C,@ UTA,,32.00,59.55,26,207,135,101,-2,50.82,16.69,31.98,4.85
Trae Young,7400,ATL,PG,DET,,31.00,46.40,15,225.5, , , ,46.40,14.54,35.72,4.83
Reggie Jackson,5800,DET,PG,@ ATL,,30.00,49.70,21,225.5, , , ,45.56,14.66,27.97,4.82
Terry Rozier,6200,BOS,PG,@ UTA,,33.00,33.57,1,207,135,101,-2,55.38,24.74,29.84,4.81
Markieff Morris,4900,WAS,PF,@ ORL,,27.00,48.10,5,219.5, , , ,41.62,13.25,23.53,4.8
Markelle Fultz,4900,PHI,SG,CHA,,25.00,46.05,13,226, , , ,35.82,12.83,23.46,4.79
Terrence Ross,4800,ORL,SG,WAS,,29.00,41.08,28,219.5, , , ,41.79,19.57,23,4.79
Jimmy Butler,9500,MIN,SG,@ SAC,,38.00,48.00,21,232,-160,117.75,0.25,72.08,24.96,45.39,4.78
Nikola Vucevic,8600,ORL,C,WAS,,32.00,55.81,16,219.5, , , ,60.53,19.12,41.12,4.78
J.J. Redick,5200,PHI,SG,CHA,,30.00,38.50,24,226, , , ,49.52,24.77,24.77,4.76
Victor Oladipo,9000,IND,SG,@ MIA,,35.00,36.04,2,212.5,-110,105.75, ,69.72,26.00,42.77,4.75
Aaron Gordon,7900,ORL,PF,WAS,,35.00,56.41,29,219.5, , , ,56.65,20.47,37.42,4.74
Jaylen Brown,5000,BOS,SG,@ UTA,,32.00,32.22,6,207,135,101,-2,42.27,17.32,23.72,4.74
Kemba Walker,8600,CHA,PG,@ PHI,,36.00,42.07,3,226, , , ,64.18,19.98,40.7,4.73
Buddy Hield,7400,SAC,SG,MIN,,35.00,35.99,17,232,140,114.25,-0.25,61.48,23.11,34.91,4.72
Karl-Anthony Towns,9600,MIN,C,@ SAC,,36.00,57.17,19,232,-160,117.75,0.25,71.60,24.71,45.26,4.71
Taurean Prince,6600,ATL,SF,DET,,31.00,35.05,13,225.5, , , ,51.52,18.73,31.11,4.71
Paul Millsap,5600,DEN,PF,BKN,,26.00,45.90,15,212.5, , , ,43.50,16.70,26.25,4.69
Jeremy Lamb,4800,CHA,SG,@ PHI,,24.00,42.07,3,226, , , ,35.49,13.29,22.49,4.69
Anthony Tolliver,3500,MIN,PF,@ SAC,,24.00,58.86,30,232,-160,117.75,0.25,32.80,16.41,16.41,4.69
Spencer Dinwiddie,5300,BKN,PG,@ DEN,,27.00,43.59,7,212.5, , , ,45.16,17.34,24.88,4.69
Bojan Bogdanovic,4400,IND,SF,@ MIA,,31.00,39.94,27,212.5,-110,105.75, ,38.15,16.36,20.6,4.68
Ben Simmons,9700,PHI,PG,CHA,,34.00,43.13,14,226, , , ,69.34,19.34,45.29,4.67
Dewayne Dedmon,4400,ATL,C,DET,,21.00,51.75,11,225.5, , , ,37.10,16.26,20.45,4.65
Omari Spellman,4200,ATL,PF,DET,,25.00,42.30,3,225.5, , , ,25.24,7.91,19.43,4.63
John Wall,9900,WAS,PG,@ ORL,,36.00,45.37,10,219.5, , , ,60.88,18.00,45.81,4.63
Ricky Rubio,6600,UTA,PG,BOS,,32.00,40.21,6,207,-155,106, ,48.68,16.27,30.52,4.62
Marvin Williams,4200,CHA,PF,@ PHI,,25.00,56.39,28,226, , , ,38.68,16.49,19.42,4.62
Glenn Robinson,3700,DET,SF,@ ATL,,26.00,42.18,26,225.5, , , ,29.31,11.01,17.1,4.62
Myles Turner,5400,IND,C,@ MIA,,28.00,47.42,4,212.5,-110,105.75, ,47.77,18.61,24.84,4.6
Juan Hernangomez,3900,DEN,SF,BKN,,23.00,45.90,15,212.5, , , ,35.86,17.94,17.94,4.6
Darren Collison,4600,IND,PG,@ MIA,,26.00,36.04,2,212.5,-110,105.75, ,34.06,12.89,21.17,4.6
Jayson Tatum,6600,BOS,PF,@ UTA,,34.00,45.88,14,207,135,101,-2,45.12,16.25,30.32,4.59
Andre Drummond,10200,DET,C,@ ATL,,34.00,53.08,14,225.5, , , ,67.78,21.75,46.78,4.59
Jamal Murray,7500,DEN,PG,BKN,,35.00,43.16,5,212.5, , , ,59.60,20.62,34.43,4.59
DeAndre Bembry,4900,ATL,SF,DET,,27.00,35.05,13,225.5, , , ,39.67,17.76,22.45,4.58
Willie Cauley-Stein,7300,SAC,C,MIN,,32.00,59.24,27,232,140,114.25,-0.25,54.39,19.08,33.35,4.57
Taj Gibson,5300,MIN,PF,@ SAC,,32.00,57.35,24,232,-160,117.75,0.25,39.46,12.48,24.24,4.57
Austin Rivers,3600,WAS,SG,@ ORL,,21.00,43.32,15,219.5, , , ,29.29,13.49,16.41,4.56
Kent Bazemore,6800,ATL,SG,DET,,31.00,42.59,7,225.5, , , ,51.77,15.03,30.98,4.56
Jeremy Lin,4000,ATL,PG,DET,,18.00,46.40,15,225.5, , , ,32.98,13.58,18.16,4.54
Trey Lyles,5000,DEN,PF,BKN,,24.00,45.90,15,212.5, , , ,42.01,18.79,22.67,4.53
Tony Parker,3900,CHA,PG,@ PHI,,20.00,44.37,17,226, , , ,34.94,17.68,17.68,4.53
Thaddeus Young,5400,IND,PF,@ MIA,,30.00,47.81,18,212.5,-110,105.75, ,41.41,12.85,24.43,4.52
Tyreke Evans,4400,IND,SF,@ MIA,,19.00,55.51,29,212.5,-110,105.75, ,31.73,11.52,19.87,4.52
Robert Covington,6600,PHI,SF,CHA,,35.00,40.08,23,226, , , ,49.09,19.56,29.77,4.51
D'Angelo Russell,6400,BKN,PG,@ DEN,,28.00,43.59,7,212.5, , , ,46.97,14.30,28.71,4.49
