Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Tyus Jones,3800,MIN,PG,@ DEN,,36.00,19.70,10,229,400,109.75,109.75,54.96,7.67,31.55,8.3
Ryan Arcidiacono,3500,CHI,PG,LAL,,31.00,17.59,1,225.5,110,111.75,-1,48.26,8.21,24.14,6.9
Ante Zizic,4400,CLE,C,@ PHI,,33.00,33.22,21,223.5,900,104.25,104.25,49.03,12.82,28.67,6.52
JaMychal Green,3700,LAC,PF,POR,,25.00,28.76,11,232,120,114.75,0.25,46.24,4.65,23.47,6.34
Keita Bates-Diop,4100,MIN,SF,@ DEN,,36.00,32.68,24,229,400,109.75,109.75,35.52,20.09,25.37,6.19
Brandon Knight,3500,CLE,PG,@ PHI,,29.00,38.73,17,223.5,900,104.25,104.25,41.42,2.07,20.72,5.92
Cedi Osman,5800,CLE,SF,@ PHI,,35.00,25.23,14,223.5,900,104.25,104.25,50.60,15.74,32.92,5.68
Jordan Clarkson,5200,CLE,SG,@ PHI,,31.00,24.90,9,223.5,900,104.25,104.25,58.55,10.19,29.29,5.63
Marco Belinelli,3900,SAS,SG,@ DAL,,29.00,20.28,10,219,-160,111.25,111.25,32.48,6.32,21.65,5.55
Jakob Poeltl,4600,SAS,C,@ DAL,,27.00,31.55,14,219,-160,111.25,111.25,39.07,10.26,25.45,5.53
Collin Sexton,5400,CLE,PG,@ PHI,,36.00,38.73,17,223.5,900,104.25,104.25,41.54,20.62,29.67,5.49
Kris Dunn,5900,CHI,PG,LAL,,30.00,42.50,27,225.5,110,111.75,-1,54.77,18.09,31.79,5.39
Shaquille Harrison,3600,CHI,PG,LAL,,23.00,17.59,1,225.5,110,111.75,-1,38.64,5.53,19.33,5.37
David Nwaba,3700,CLE,SG,@ PHI,,26.00,25.23,14,223.5,900,104.25,104.25,39.52,4.23,19.77,5.34
Josh Okogie,3900,MIN,SG,@ DEN,,32.00,23.55,5,229,400,109.75,109.75,28.84,14.32,20.6,5.28
Otto Porter,7500,CHI,SF,LAL,,35.00,26.31,21,225.5,110,111.75,-1,71.89,14.39,39.2,5.23
Davis Bertans,3600,SAS,SF,@ DAL,,26.00,29.88,14,219,-160,111.25,111.25,29.95,4.43,18.6,5.17
Robin Lopez,5500,CHI,C,LAL,,31.00,34.05,25,225.5,110,111.75,-1,51.08,10.07,28.22,5.13
Frank Jackson,5000,NOP,PG,MIL,,33.00,35.98,5,236.5,475,113,-1,35.90,14.90,25.64,5.13
Lauri Markkanen,8300,CHI,PF,LAL,,35.00,28.07,5,225.5,110,111.75,-1,74.81,21.07,42.48,5.12
Gary Harris,4800,DEN,SF,MIN,,30.00,25.17,12,229,-500,119.25,119.25,34.16,8.69,24.4,5.08
Elfrid Payton,7000,NOP,PG,MIL,,34.00,22.05,21,236.5,475,113,-1,55.18,16.58,35.06,5.01
Al-Farouq Aminu,4700,POR,PF,@ LAC,,30.00,26.16,19,232,-138,117.25,0.25,34.44,6.63,23.43,4.99
Patty Mills,3800,SAS,PG,@ DAL,,24.00,20.33,15,219,-160,111.25,111.25,37.74,4.72,18.88,4.97
Anthony Davis,7600,NOP,PF,MIL,,21.00,31.32,16,236.5,475,113,-1,52.70,19.05,37.64,4.95
Khris Middleton,7100,MIL,SG,@ NOP,,32.00,30.05,29,236.5,-600,123.5, ,53.16,10.09,35.02,4.93
J.J. Redick,5500,PHI,SF,CLE,,33.00,22.74,24,223.5,-1400,119.25,119.25,45.40,10.91,26.93,4.9
Jake Layman,3800,POR,SF,@ LAC,,24.00,26.16,19,232,-138,117.25,0.25,36.14,4.66,18.63,4.9
Wayne Selden,3700,CHI,SG,LAL,,26.00,42.50,27,225.5,110,111.75,-1,34.35,4.12,18.08,4.89
Darren Collison,6800,IND,PG,NYK,,31.00,18.46,3,208.5,-700,109.75,-2.25,54.42,15.47,33.12,4.87
Giannis Antetokounmpo,12000,MIL,SF,@ NOP,,34.00,34.78,27,236.5,-600,123.5, ,81.31,33.34,58.08,4.84
Eric Bledsoe,7200,MIL,PG,@ NOP,,31.00,37.28,7,236.5,-600,123.5, ,69.57,14.82,34.8,4.83
Thaddeus Young,6700,IND,PF,NYK,,33.00,33.77,26,208.5,-700,109.75,-2.25,47.96,15.46,32.34,4.83
