Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Josh Hart,3700,LAL,SG,SAC,,33.00,39.82,5,233.5,-125,117.75,2.25,39.00,19.65,28.32,7.65
Mike Muscala,3600,PHI,C,@ POR,,28.00, , ,223.5,130,110.25,110.25,44.16,23.68,23.68,6.58
Kelly Olynyk,4000,MIA,PF,MIN,,26.00, , ,207,-175,105.5,-2,37.84,21.30,25.33,6.33
Tyus Jones,4500,MIN,PG,@ MIA,,32.00, , ,207,150,101.5,-2.5,38.89,15.32,28.06,6.24
Jonathon Simmons,3500,ORL,SF,DET,,28.00, , ,204,-118,102.75,-0.75,32.68,17.71,21.63,6.18
Evan Turner,4000,POR,SF,PHI,,28.00, , ,223.5,-150,113.25,113.25,35.59,20.06,24.11,6.03
Lonzo Ball,6500,LAL,PG,SAC,,37.00, , ,233.5,-125,117.75,2.25,50.94,19.71,38.27,5.89
Wilson Chandler,4200,PHI,SF,@ POR,,30.00, , ,223.5,130,110.25,110.25,36.58,17.38,24.45,5.82
Fred VanVleet,5500,TOR,PG,CHI,,32.00, , ,207.5,-550,109,109,43.54,18.80,31.92,5.8
Buddy Hield,6900,SAC,SG,@ LAL,,35.00, , ,233.5,110,115.75,-0.75,61.25,27.12,39.77,5.76
Evan Fournier,5800,ORL,SG,DET,,32.00, , ,204,-118,102.75,-0.75,42.51,17.30,33.34,5.75
Serge Ibaka,6700,TOR,PF,CHI,,30.00, , ,207.5,-550,109,109,51.77,21.11,36.9,5.51
Kentavious Caldwell-Pope,3800,LAL,SG,SAC,,25.00,39.82,5,233.5,-125,117.75,2.25,39.84,20.86,20.86,5.49
Justin Jackson,3500,SAC,SF,@ LAL,,26.00, , ,233.5,110,115.75,-0.75,29.00,15.52,19.23,5.49
Damian Lillard,8800,POR,PG,PHI,,36.00, , ,223.5,-150,113.25,113.25,61.73,23.23,48.19,5.48
Danny Green,4500,TOR,SG,CHI,,28.00, , ,207.5,-550,109,109,35.13,16.99,24.55,5.46
Al-Farouq Aminu,5200,POR,PF,PHI,,32.00, , ,223.5,-150,113.25,113.25,43.52,21.02,28.22,5.43
Kyle Kuzma,7200,LAL,PF,SAC,,37.00, , ,233.5,-125,117.75,2.25,50.22,21.90,38.9,5.4
Willie Cauley-Stein,7300,SAC,C,@ LAL,,34.00, , ,233.5,110,115.75,-0.75,56.01,24.70,39.14,5.36
J.J. Redick,5200,PHI,SG,@ POR,,32.00, , ,223.5,130,110.25,110.25,37.32,17.31,27.79,5.34
Iman Shumpert,3700,SAC,SG,@ LAL,,27.00, , ,233.5,110,115.75,-0.75,28.57,14.15,19.76,5.34
