Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Danuel House,3500,HOU,SF,OKC,,28.00, , ,221,-105,110,-1.25,36.59,13.61,22.42,6.41
Gerald Green,3600,HOU,SF,OKC,,28.00, , ,221,-105,110,-1.25,37.17,17.60,21.65,6.01
Ivica Zubac,3500,LAL,C,@ GSW,,22.00, , ,234,320,112.5,-0.5,28.29,13.86,20.12,5.75
Jerami Grant,5400,OKC,PF,@ HOU,,34.00, , ,221,-111,111,1.25,43.07,19.43,28.24,5.23
Tim Hardaway Jr.,6600,NYK,SG,MIL,,33.00, , ,225.5,400,108,-0.5,52.98,23.61,34.27,5.19
Draymond Green,7300,GSW,PF,LAL,,34.00,58.70,10,234,-400,121.5,-0.5,45.46,16.64,37.48,5.13
Giannis Antetokounmpo,11500,MIL,SF,@ NYK,,36.00, , ,225.5,-500,117.5,-1,68.75,21.98,58.61,5.1
Dennis Schroder,5500,OKC,SG,@ HOU,,28.00, , ,221,-111,111,1.25,42.64,21.96,27.94,5.08
Al-Farouq Aminu,4700,POR,PF,@ UTA,,30.00, , ,213.5,210,103.5,-0.5,36.32,17.70,23.63,5.03
Mike Muscala,3900,PHI,C,@ BOS,,24.00,49.36,2,222,180,108.5,-1.25,34.63,19.63,19.63,5.03
Kevon Looney,4000,GSW,C,LAL,,20.00, , ,234,-400,121.5,-0.5,32.51,16.02,19.98,5
Eric Gordon,6000,HOU,SG,OKC,,36.00, , ,221,-105,110,-1.25,43.38,20.49,29.96,4.99
Brook Lopez,5300,MIL,C,@ NYK,,28.00,60.12,11,225.5,-500,117.5,-1,39.26,17.68,25.93,4.89
Stephen Curry,9700,GSW,PG,LAL,,35.00, , ,234,-400,121.5,-0.5,65.86,24.81,47.35,4.88
Kevin Durant,10400,GSW,SF,LAL,,35.00,44.09,2,234,-400,121.5,-0.5,67.03,23.64,50.74,4.88
Joe Ingles,6000,UTA,SF,POR,,32.00, , ,213.5,-250,110,-0.5,44.23,18.74,28.7,4.78
Jimmy Butler,7800,PHI,SG,@ BOS,,34.00, , ,222,180,108.5,-1.25,50.23,20.47,37.21,4.77
Ricky Rubio,6700,UTA,PG,POR,,32.00,40.22,5,213.5,-250,110,-0.5,41.80,16.92,31.86,4.76
Noah Vonleh,6400,NYK,PF,MIL,,30.00, , ,225.5,400,108,-0.5,42.80,20.43,30.44,4.76
Josh Hart,3700,LAL,SG,@ GSW,,23.00,39.56,14,234,320,112.5,-0.5,29.61,13.96,17.56,4.75
Enes Kanter,6200,NYK,C,MIL,,26.00, , ,225.5,400,108,-0.5,38.62,14.88,29.46,4.75
Joel Embiid,10300,PHI,C,@ BOS,,33.00,49.36,2,222,180,108.5,-1.25,59.82,21.06,48.87,4.74
Eric Bledsoe,7300,MIL,PG,@ NYK,,32.00,51.65,9,225.5,-500,117.5,-1,50.11,22.15,34.39,4.71
Terry Rozier,4000,BOS,PG,PHI,,19.00,46.49,9,222,-214,113.5,-0.25,30.00,16.02,18.82,4.71
Kyle Kuzma,6800,LAL,PF,@ GSW,,34.00,48.47,5,234,320,112.5,-0.5,41.42,17.74,31.91,4.69
Jayson Tatum,6800,BOS,PF,PHI,,33.00, , ,222,-214,113.5,-0.25,39.94,16.51,31.57,4.64
Khris Middleton,7500,MIL,SG,@ NYK,,33.00,49.06,11,225.5,-500,117.5,-1,56.04,24.28,34.74,4.63
Brandon Ingram,6000,LAL,SF,@ GSW,,33.00,44.19,4,234,320,112.5,-0.5,42.72,17.48,27.74,4.62
James Harden,12400,HOU,SG,OKC,,38.00, , ,221,-105,110,-1.25,67.52,20.67,57.27,4.62
Maurice Harkless,4100,POR,SF,@ UTA,,25.00, , ,213.5,210,103.5,-0.5,30.05,12.58,18.77,4.58
Ben Simmons,9500,PHI,PG,@ BOS,,35.00, , ,222,180,108.5,-1.25,57.26,18.41,43.31,4.56
Clint Capela,9200,HOU,C,OKC,,35.00,50.16,2,221,-105,110,-1.25,62.87,26.42,41.94,4.56
Kyrie Irving,9200,BOS,PG,PHI,,33.00, , ,222,-214,113.5,-0.25,57.31,22.35,41.86,4.55
Steven Adams,7200,OKC,C,@ HOU,,33.00, , ,221,-111,111,1.25,43.17,21.57,32.78,4.55
Donovan Mitchell,7600,UTA,SG,POR,,34.00, , ,213.5,-250,110,-0.5,45.13,18.58,34.48,4.54
Jonas Jerebko,4400,GSW,PF,LAL,,22.00,44.09,2,234,-400,121.5,-0.5,29.27,13.03,19.95,4.53
Klay Thompson,7400,GSW,SG,LAL,,35.00,37.35,8,234,-400,121.5,-0.5,43.09,19.34,33.51,4.53
Russell Westbrook,11300,OKC,PG,@ HOU,,36.00, , ,221,-111,111,1.25,56.97,17.52,51.23,4.53
Andre Iguodala,3900,GSW,SG,LAL,,19.00,37.35,8,234,-400,121.5,-0.5,26.41,10.27,17.61,4.52
Wilson Chandler,4200,PHI,SF,@ BOS,,27.00,33.52,2,222,180,108.5,-1.25,28.71,13.50,18.99,4.52
Emmanuel Mudiay,6400,NYK,PG,MIL,,31.00,40.95,8,225.5,400,108,-0.5,37.54,15.91,28.77,4.5
