Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Emmanuel Mudiay,4000,NYK,PG,@ MEM,,29.00, , ,206,275,98.75,-0.75,47.10,18.48,29.66,7.42
Trevor Ariza,4800,PHO,SF,@ DET,,39.00, , ,221.5,320,106.5,1.5,54.37,17.23,35.1,7.31
Royce O'Neale,3500,UTA,SF,@ SAC,,29.00,36.29,9,218,-175,111,111,43.64,18.56,25.01,7.15
Avery Bradley,3500,LAC,SG,@ POR,,30.00, , ,226.5,150,111.25, ,39.23,14.88,22.61,6.46
Noah Vonleh,5200,NYK,PF,@ MEM,,35.00, , ,206,275,98.75,-0.75,53.15,21.38,32.69,6.29
Marvin Williams,4500,CHA,PF,@ ATL,,30.00,57.43,17,228.5,-250,117.5,-1.75,55.34,23.59,27.78,6.17
Wilson Chandler,3900,PHI,SF,@ BKN,,29.00,31.59,2,226,-188,115.25,115.25,42.03,16.98,23.88,6.12
Devin Booker,7900,PHO,SG,@ DET,,39.00,49.94,11,221.5,320,106.5,1.5,85.72,27.78,47.89,6.06
Alec Burks,3500,UTA,SG,@ SAC,,22.00,44.09,6,218,-175,111,111,41.64,21.03,21.03,6.01
Reggie Jackson,5300,DET,PG,PHO,,33.00, , ,221.5,-400,115,1.5,53.43,17.27,31.86,6.01
Buddy Hield,6100,SAC,SG,UTA,,33.00,32.42,4,218,150,107,107,63.84,23.90,36.21,5.94
Nemanja Bjelica,4900,SAC,SF,UTA,,30.00, , ,218,150,107,107,55.72,19.20,28.96,5.91
John Collins,5000,ATL,PF,CHA,,30.00, , ,228.5,210,111,-0.25,53.11,18.38,29.36,5.87
Dewayne Dedmon,5100,ATL,C,CHA,,27.00, , ,228.5,210,111,-0.25,50.06,17.69,29.94,5.87
James Johnson,4700,MIA,PF,@ TOR,,27.00,43.63,3,216,600,102,-1.25,42.15,14.46,27.39,5.83
D.J. Augustin,4500,ORL,PG,@ LAL,,28.00, , ,217.5,260,105,-0.25,49.99,14.01,26.09,5.8
Nicolas Batum,5300,CHA,SF,@ ATL,,31.00, , ,228.5,-250,117.5,-1.75,49.30,21.63,30.17,5.69
Enes Kanter,6600,NYK,C,@ MEM,,32.00, , ,206,275,98.75,-0.75,58.62,18.67,37.48,5.68
Joe Ingles,5800,UTA,SF,@ SAC,,35.00,40.92,18,218,-175,111,111,58.59,21.71,32.55,5.61
DeMarre Carroll,3600,BKN,SF,PHI,,20.00, , ,226,163,110.75,110.75,39.90,15.41,19.96,5.54
Lonzo Ball,5600,LAL,PG,ORL,,33.00,37.49,1,217.5,-300,112.5,-0.75,48.47,15.65,30.99,5.53
Evan Turner,4400,POR,SF,LAC,,28.00,45.03,10,226.5,-175,115.25, ,42.17,20.21,24.29,5.52
Cody Zeller,4900,CHA,C,@ ATL,,26.00,58.51,14,228.5,-250,117.5,-1.75,44.93,15.58,26.68,5.44
Evan Fournier,6500,ORL,SG,@ LAL,,34.00,31.95,2,217.5,260,105,-0.25,53.34,18.87,35.21,5.42
Taurean Prince,6000,ATL,SF,CHA,,30.00, , ,228.5,210,111,-0.25,53.75,19.54,32.46,5.41
Bogdan Bogdanovic,4800,SAC,SG,UTA,,30.00,38.70,2,218,150,107,107,48.57,21.81,25.93,5.4
Aaron Gordon,7600,ORL,PF,@ LAL,,35.00,43.65,4,217.5,260,105,-0.25,62.29,22.60,41.01,5.4
Nikola Vucevic,9000,ORL,C,@ LAL,,35.00,61.37,10,217.5,260,105,-0.25,74.41,23.93,48.54,5.39
Garrett Temple,4400,MEM,SG,NYK,,35.00, , ,206,-333,107.25,-0.75,44.66,17.00,23.58,5.36
Rudy Gobert,8200,UTA,C,@ SAC,,35.00, , ,218,-175,111,111,71.20,21.07,43.71,5.33
Jimmy Butler,8500,PHI,SG,@ BKN,,36.00,39.87,3,226,-188,115.25,115.25,70.06,24.66,44.51,5.24
Wayne Ellington,4200,MIA,SG,@ TOR,,29.00,39.10,11,216,600,102,-1.25,38.19,15.01,22.01,5.24
Brandon Ingram,6500,LAL,PF,ORL,,37.00,47.03,11,217.5,-300,112.5,-0.75,60.27,20.94,33.88,5.21
Dwyane Wade,5100,MIA,SG,@ TOR,,24.00,44.44,7,216,600,102,-1.25,44.39,17.52,26.39,5.17
Kyle Kuzma,5500,LAL,PF,ORL,,30.00, , ,217.5,-300,112.5,-0.75,43.04,15.89,28.28,5.14
Shelvin Mack,4200,MEM,PG,NYK,,24.00,43.97,8,206,-333,107.25,-0.75,39.21,17.45,21.57,5.14
Mike Muscala,3900,PHI,C,@ BKN,,25.00, , ,226,-188,115.25,115.25,39.94,19.98,19.98,5.12
Tim Hardaway Jr.,7200,NYK,SG,@ MEM,,35.00, , ,206,275,98.75,-0.75,67.42,25.01,36.84,5.12
Blake Griffin,9200,DET,PF,PHO,,36.00,55.64,6,221.5,-400,115,1.5,72.00,21.84,47.06,5.12
Andre Drummond,10000,DET,C,PHO,,32.00, , ,221.5,-400,115,1.5,73.25,23.30,50.87,5.09
Kawhi Leonard,9700,TOR,SF,MIA,,33.00, , ,216,-800,114,-1.25,80.29,22.62,49.29,5.08
Danilo Gallinari,6900,LAC,SF,@ POR,,35.00, , ,226.5,150,111.25, ,57.85,19.73,34.85,5.05
Jae Crowder,4900,UTA,SF,@ SAC,,28.00,36.29,9,218,-175,111,111,49.16,18.96,24.69,5.04
Jeremy Lin,4700,ATL,PG,CHA,,23.00,46.73,8,228.5,210,111,-0.25,42.93,17.68,23.64,5.03
Malik Monk,3600,CHA,SG,@ ATL,,20.00, , ,228.5,-250,117.5,-1.75,32.81,14.87,18.05,5.01
Kemba Walker,9400,CHA,PG,@ ATL,,37.00, , ,228.5,-250,117.5,-1.75,74.31,23.14,47.12,5.01
Jeremy Lamb,6200,CHA,SG,@ ATL,,35.00, , ,228.5,-250,117.5,-1.75,48.87,18.30,30.97,5
Fred VanVleet,4500,TOR,PG,MIA,,23.00,40.23,4,216,-800,114,-1.25,41.85,17.90,22.49,5
Allen Crabbe,4800,BKN,SG,PHI,,28.00,32.20,3,226,163,110.75,110.75,44.78,15.71,23.91,4.98
Richaun Holmes,3500,PHO,PF,@ DET,,15.00, , ,221.5,320,106.5,1.5,34.86,13.20,17.44,4.98
Derrick Favors,5700,UTA,PF,@ SAC,,28.00, , ,218,-175,111,111,43.98,17.49,28.39,4.98
TJ Warren,7000,PHO,SF,@ DET,,33.00,38.10,1,221.5,320,106.5,1.5,53.31,20.24,34.89,4.98
