Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Jahlil Okafor,5500,NOP,C,@ OKC,,33.00,52.43,11,231.5,800,108.75,-4.25,61.49,14.72,35.3,6.42
Darius Miller,3500,NOP,SF,@ OKC,,33.00,39.35,26,231.5,800,108.75,-4.25,39.58,6.59,19.8,5.66
Ivica Zubac,4800,LAL,C,MIN,,26.00,50.26,4,230,-133,116,2.25,52.01,6.66,26.02,5.42
Derrick Rose,6600,MIN,PG,@ LAL,,35.00,51.34,22,230,115,114,-1.25,70.61,18.14,35.43,5.37
Josh Jackson,5300,PHO,PF,POR,,32.00,43.31,5,219.5,300,105.5,105.5,48.71,12.67,28.4,5.36
Kentavious Caldwell-Pope,4200,LAL,SG,MIN,,30.00,37.68,23,230,-133,116,2.25,35.63,10.27,22.38,5.33
Cheick Diallo,3500,NOP,PF,@ OKC,,19.00,52.43,11,231.5,800,108.75,-4.25,36.88,5.59,18.45,5.27
Elfrid Payton,5700,NOP,PG,@ OKC,,33.00,38.24,6,231.5,800,108.75,-4.25,47.65,14.19,29.99,5.26
Brandon Ingram,6600,LAL,SF,MIN,,36.00,47.49,22,230,-133,116,2.25,51.13,15.30,34.62,5.25
Andrew Wiggins,6300,MIN,SG,@ LAL,,37.00,48.59,26,230,115,114,-1.25,50.03,12.70,32.72,5.19
Josh Hart,4600,LAL,SG,MIN,,30.00,37.68,23,230,-133,116,2.25,44.48,4.90,23.8,5.17
DeMarcus Cousins,6400,GSW,C,@ WAS,,25.00,60.19,29,235,-450,122.25,0.75,46.39,15.12,32.44,5.07
Kevin Durant,9500,GSW,SF,@ WAS,,35.00,45.96,7,235,-450,122.25,0.75,72.37,25.35,47.93,5.05
Dragan Bender,4600,PHO,PF,POR,,31.00,52.28,9,219.5,300,105.5,105.5,37.97,10.52,23.01,5
Draymond Green,6600,GSW,PF,@ WAS,,33.00,60.19,29,235,-450,122.25,0.75,48.28,14.11,32.82,4.97
Devin Booker,8300,PHO,SG,POR,,35.00,48.26,10,219.5,300,105.5,105.5,71.91,18.91,41.28,4.97
Maurice Harkless,3800,POR,SF,@ PHO,,24.00,34.06,5,219.5,-350,114,114,37.44,6.89,18.73,4.93
Kyle Kuzma,7100,LAL,PF,MIN,,36.00,50.72,28,230,-133,116,2.25,51.61,18.09,34.73,4.89
Jeff Green,4500,WAS,SF,GSW,,28.00,48.25,18,235,360,112.75,0.25,42.43,8.11,21.93,4.87
Karl-Anthony Towns,11400,MIN,C,@ LAL,,36.00,56.80,22,230,115,114,-1.25,87.07,29.19,55.28,4.85
Al-Farouq Aminu,5200,POR,PF,@ PHO,,32.00,34.06,5,219.5,-350,114,114,36.94,7.11,25.13,4.83
Kelly Oubre,6000,PHO,SF,POR,,30.00,35.47,10,219.5,300,105.5,105.5,53.08,9.87,28.85,4.81
Stephen Curry,9800,GSW,PG,@ WAS,,35.00,52.48,27,235,-450,122.25,0.75,78.81,17.36,46.91,4.79
C.J. McCollum,6600,POR,SG,@ PHO,,34.00,48.19,24,219.5,-350,114,114,51.58,16.88,31.55,4.78
Dennis Schroder,5700,OKC,SG,NOP,,27.00,49.79,15,231.5,-1200,122.75,-1.75,44.59,7.45,27.19,4.77
Frank Jackson,3500,NOP,PG,@ OKC,,22.00,46.88,6,231.5,800,108.75,-4.25,23.39,13.23,16.71,4.77
Russell Westbrook,12200,OKC,PG,NOP,,36.00,49.79,15,231.5,-1200,122.75,-1.75,80.99,31.64,57.85,4.74
Steven Adams,7800,OKC,C,NOP,,34.00,52.69,15,231.5,-1200,122.75,-1.75,62.96,16.72,36.67,4.7
Josh Okogie,4800,MIN,SG,@ LAL,,31.00,48.59,26,230,115,114,-1.25,31.32,18.10,22.37,4.66
Jrue Holiday,9500,NOP,SG,@ OKC,,39.00,46.88,6,231.5,800,108.75,-4.25,70.57,21.07,44.27,4.66
Paul George,10800,OKC,SF,NOP,,36.00,48.57,20,231.5,-1200,122.75,-1.75,80.16,23.32,50.26,4.65
Meyers Leonard,3500,POR,PF,@ PHO,,15.00,57.75,24,219.5,-350,114,114,32.32,4.22,16.17,4.62
Damian Lillard,9800,POR,PG,@ PHO,,35.00,51.62,23,219.5,-350,114,114,74.24,22.43,44.86,4.58
Bradley Beal,9900,WAS,SG,GSW,,37.00,42.24,3,235,360,112.75,0.25,66.87,23.73,45.03,4.55
Evan Turner,4200,POR,SF,@ PHO,,24.00,48.19,24,219.5,-350,114,114,29.41,5.35,19.05,4.54
Dario Saric,3700,MIN,PF,@ LAL,,20.00,45.08,4,230,115,114,-1.25,28.63,3.95,16.8,4.54
Mikal Bridges,4200,PHO,SF,POR,,28.00,35.47,10,219.5,300,105.5,105.5,26.50,11.00,18.93,4.51
Tomas Satoransky ,6000,WAS,PG,GSW,,34.00,48.69,12,235,360,112.75,0.25,52.02,8.85,26.83,4.47
Otto Porter,7100,WAS,SF,GSW,,34.00,35.12,8,235,360,112.75,0.25,63.47,9.91,31.75,4.47
Jusuf Nurkic,9500,POR,C,@ PHO,,29.00,60.71,28,219.5,-350,114,114,67.12,19.70,42.27,4.45
Nerlens Noel,3500,OKC,C,NOP,,12.00,52.69,15,231.5,-1200,122.75,-1.75,30.90,2.50,15.51,4.43
Taj Gibson,4800,MIN,PF,@ LAL,,25.00,58.41,27,230,115,114,-1.25,37.31,8.74,21.26,4.43
Michael Beasley,3900,LAL,SF,MIN,,16.00,50.72,28,230,-133,116,2.25,33.28,5.08,17.1,4.38
Lance Stephenson,4000,LAL,SF,MIN,,18.00,47.49,22,230,-133,116,2.25,33.92,3.46,17.28,4.32
Zach Collins,3500,POR,PF,@ PHO,,16.00,57.75,24,219.5,-350,114,114,27.60,4.48,15.1,4.31
