Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Noah Vonleh,4000,NYK,PF,@ ORL,,22.00, , ,217.5,163,106.5,1.75,48.22,20.57,24.12,6.03
Kevon Looney,3900,GSW,C,@ SAS,,24.00,59.15,13,212.5,125,104.75,-1.5,39.77,14.90,23.31,5.98
Tyler Johnson,4700,MIA,PG,LAL,,33.00,54.95,14,225,105,111.75,-3.5,51.87,19.72,28.01,5.96
Rudy Gay,5700,SAS,SF,GSW,,30.00, , ,212.5,-143,107.75,-1.5,62.01,26.33,33.5,5.88
Jonas Jerebko,3900,GSW,PF,@ SAS,,25.00, , ,212.5,125,104.75,-1.5,40.38,15.12,22.84,5.86
Justise Winslow,5300,MIA,SF,LAL,,29.00, , ,225,105,111.75,-3.5,53.59,17.30,29.77,5.62
Andre Iguodala,3900,GSW,SG,@ SAS,,26.00,32.34,2,212.5,125,104.75,-1.5,36.40,12.28,21.54,5.52
Marc Gasol,8500,MEM,C,@ MIN,,35.00, , ,209,175,102,-0.75,74.03,26.84,46.68,5.49
Enes Kanter,5900,NYK,C,@ ORL,,24.00, , ,217.5,163,106.5,1.75,53.28,23.76,32.37,5.49
Trey Burke,3900,NYK,PG,@ ORL,,21.00,37.29,1,217.5,163,106.5,1.75,42.68,18.55,21.35,5.47
Dario Saric,4400,MIN,PF,MEM,,25.00,42.69,3,209,-200,107,-1.25,47.07,19.34,23.82,5.41
Lonzo Ball,5800,LAL,PG,@ MIA,,34.00, , ,225,-118,113.25,0.5,49.06,16.10,31.09,5.36
LaMarcus Aldridge,8100,SAS,PF,GSW,,36.00,53.93,5,212.5,-143,107.75,-1.5,73.75,27.38,43.18,5.33
C.J. McCollum,6600,POR,SG,@ WAS,,34.00, , ,221,-118,111.25,-0.5,54.48,19.64,34.57,5.24
Rodney McGruder,4800,MIA,SG,LAL,,33.00, , ,225,105,111.75,-3.5,45.37,15.62,25.12,5.23
Wayne Ellington,3800,MIA,SG,LAL,,24.00, , ,225,105,111.75,-3.5,39.34,15.91,19.72,5.19
Evan Fournier,6400,ORL,SG,NYK,,32.00,35.04,4,217.5,-188,111,1.75,49.46,17.12,33.17,5.18
D.J. Augustin,4400,ORL,PG,NYK,,27.00, , ,217.5,-188,111,1.75,43.12,13.29,22.79,5.18
Jeff Teague,6900,MIN,PG,MEM,,32.00,40.03,1,209,-200,107,-1.25,59.45,18.06,35.41,5.13
Garrett Temple,4700,MEM,SG,@ MIN,,31.00, , ,209,175,102,-0.75,45.37,17.22,23.98,5.1
Damian Lillard,9400,POR,PG,@ WAS,,36.00,57.01,15,221,-118,111.25,-0.5,71.38,23.28,47.81,5.09
DeMar DeRozan,9200,SAS,SG,GSW,,36.00, , ,212.5,-143,107.75,-1.5,75.09,22.25,46.35,5.04
Brandon Ingram,6100,LAL,PF,@ MIA,,35.00, , ,225,-118,113.25,0.5,55.50,19.28,30.61,5.02
Evan Turner,4300,POR,SF,@ WAS,,27.00, , ,221,-118,111.25,-0.5,38.39,17.94,21.59,5.02
Otto Porter,5600,WAS,SF,POR,,29.00, , ,221,105,109.75,-1,48.41,18.84,27.95,4.99
Tim Hardaway Jr.,7400,NYK,SG,@ ORL,,34.00, , ,217.5,163,106.5,1.75,67.64,25.10,36.96,4.99
Nikola Vucevic,8700,ORL,C,NYK,,31.00, , ,217.5,-188,111,1.75,61.76,19.84,43.04,4.95
Emmanuel Mudiay,4500,NYK,PG,@ ORL,,21.00,37.29,1,217.5,163,106.5,1.75,35.32,13.86,22.24,4.94
Shelvin Mack,5100,MEM,PG,@ MIN,,28.00,41.10,5,209,175,102,-0.75,46.37,19.47,25.16,4.93
Kelly Olynyk,3700,MIA,PF,LAL,,18.00,62.46,12,225,105,111.75,-3.5,32.14,15.24,18.16,4.91
Josh Richardson,7500,MIA,SF,LAL,,35.00, , ,225,105,111.75,-3.5,63.18,21.41,36.54,4.87
Markieff Morris,4700,WAS,PF,POR,,25.00, , ,221,105,109.75,-1,39.40,12.70,22.84,4.86
