Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Antonio Blakeney,3600,CHI,SG,TOR,,26.00,35.42,15,214.5,360,102.25,102.25,47.54,19.63,24.39,6.78
Fred VanVleet,4300,TOR,PG,@ CHI,,28.00,45.06,21,214.5,-450,112.25,112.25,52.74,23.05,28.07,6.53
Raymond Felton,3500,OKC,PG,@ PHO,,24.00,48.50,28,217.5,-188,111,111,45.66,20.33,22.84,6.53
Danny Green,4200,TOR,SG,@ CHI,,32.00,41.37,27,214.5,-450,112.25,112.25,44.94,18.72,26.94,6.41
Hamidou Diallo,3600,OKC,SG,@ PHO,,24.00,35.55,16,217.5,-188,111,111,26.13,5.12,20.97,5.83
Robin Lopez,3500,CHI,C,TOR,,19.00,49.94,8,214.5,360,102.25,102.25,40.82,20.42,20.42,5.83
Josh Jackson,3700,PHO,PF,OKC,,20.00,45.06,16,217.5,163,106.5,106.5,35.43,13.88,21.58,5.83
Richaun Holmes,3500,PHO,PF,OKC,,18.00,51.62,12,217.5,163,106.5,106.5,39.91,13.80,20.26,5.79
Mikal Bridges,3800,PHO,SF,OKC,,30.00,35.47,12,217.5,163,106.5,106.5,29.10,6.71,21.65,5.7
Lonzo Ball,5600,LAL,PG,@ ORL,,34.00,37.80,3,223,-175,113.75,-0.25,49.72,16.02,31.53,5.63
Allen Crabbe,4200,BKN,SG,LAC,,28.00,34.86,10,222,150,108.75,0.5,44.26,15.52,23.63,5.63
Delon Wright,3600,TOR,PG,@ CHI,,24.00,45.06,21,214.5,-450,112.25,112.25,39.15,16.14,20.22,5.62
Andre Iguodala,3800,GSW,SG,@ DAL,,26.00,43.92,29,216,-125,109,-1.25,38.52,12.50,21.33,5.61
Alex Poythress,3500,ATL,PF,@ IND,,23.00,44.75,12,219.5,550,104,0.75,39.12,17.46,19.57,5.59
Juan Hernangomez,4100,DEN,SF,@ NOP,,28.00,49.62,21,227,-111,114,1,45.78,15.16,22.9,5.59
Greg Monroe,3700,TOR,C,@ CHI,,18.00,53.00,14,214.5,-450,112.25,112.25,33.93,13.06,20.6,5.57
Eric Gordon,5000,HOU,SG,SAC,,30.00,44.80,14,220,-800,116, ,49.64,20.63,27.84,5.57
Trey Lyles,4600,DEN,PF,@ NOP,,23.00,49.62,21,227,-111,114,1,47.41,21.96,25.6,5.57
Serge Ibaka,6400,TOR,PF,@ CHI,,30.00,51.57,24,214.5,-450,112.25,112.25,59.59,21.27,35.62,5.57
Mike Muscala,3600,PHI,C,@ CHA,,23.00,54.92,13,225,125,111.25,-0.75,39.88,19.95,19.95,5.54
J.J. Redick,5500,PHI,SG,@ CHA,,32.00,37.58,23,225,125,111.25,-0.75,48.31,18.92,30.46,5.54
Jabari Parker,6300,CHI,SF,TOR,,33.00,43.23,6,214.5,360,102.25,102.25,56.99,18.21,34.29,5.44
Kevon Looney,3900,GSW,C,@ DAL,,21.00,52.86,13,216,-125,109,-1.25,37.69,16.73,21.07,5.4
Darren Collison,5000,IND,PG,ATL,,29.00,50.32,29,219.5,-700,115.5,0.75,42.87,16.57,26.98,5.4
Nicolas Batum,5700,CHA,SF,PHI,,31.00,48.16,22,225,-143,113.75,-0.75,49.82,21.99,30.62,5.37
Kevin Huerter,3500,ATL,SG,@ IND,,24.00,34.57,8,219.5,550,104,0.75,23.39,4.89,18.73,5.35
Marvin Williams,4500,CHA,PF,PHI,,26.00,55.11,29,225,-143,113.75,-0.75,47.22,20.50,24.09,5.35
Evan Fournier,6100,ORL,SG,LAL,,32.00,29.94,3,223,150,109.25,-0.25,48.75,16.87,32.5,5.33
Tyreke Evans,4200,IND,SF,ATL,,19.00,47.78,18,219.5,-700,115.5,0.75,34.92,12.58,22.3,5.31
J.J. Barea,4400,DAL,PG,GSW,,20.00,45.88,9,216,110,107,1.25,40.76,16.98,23.33,5.3
Brandon Ingram,6000,LAL,PF,@ ORL,,35.00,47.05,18,223,-175,113.75,-0.25,57.00,19.54,31.72,5.29
DeMarre Carroll,4000,BKN,SF,LAC,,20.00,35.75,13,222,150,108.75,0.5,41.82,16.15,20.92,5.23
