Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Pascal Siakam,4400,TOR,PF,PHI,,30.00,46.98,3,227.5,-260,116.75,2.5,49.76,18.18,29.85,6.78
Kyle Anderson,3900,MEM,SF,WAS,,28.00,33.95,14,220,-120,110.75,110.75,41.53,13.89,24.59,6.31
Ian Mahinmi,3500,WAS,C,@ MEM,,22.00,45.04,2,220,-100,109.25,109.25,30.16,10.74,19.71,5.63
D.J. Augustin,4400,ORL,PG,SAC,,27.28,41.20,7,220.5,-185,112.75,112.75,42.94,14.88,24.68,5.61
Norman Powell,3500,TOR,SF,PHI,,23.00,38.04,23,227.5,-260,116.75,2.5,38.74,16.10,19.38,5.54
Miles Bridges,4000,CHA,SF,MIA,,21.00,54.11,26,221.5,-155,112.25,112.25,26.30,4.38,21.92,5.48
Kelly Oubre,4500,WAS,SF,@ MEM,,27.00,41.05,25,220,-100,109.25,109.25,47.36,20.82,24.64,5.48
Delon Wright,4000,TOR,PG,PHI,,22.00,45.83,19,227.5,-260,116.75,2.5,36.97,14.28,21.61,5.4
Nicolas Batum,6300,CHA,SF,MIA,,33.00,38.07,4,221.5,-155,112.25,112.25,62.51,20.46,33.81,5.37
Michael Carter-Williams,4400,HOU,PG,POR,,22.00,38.31,1,222.5,-190,113.5,113.5,38.56,17.41,23.4,5.32
Aaron Gordon,7700,ORL,PF,SAC,,32.00,54.70,27,220.5,-185,112.75,112.75,69.09,25.43,40.88,5.31
Lou Williams,5200,LAC,SG,@ OKC,,26.00,43.92,10,228,130,112.5,112.5,54.64,22.69,27.57,5.3
Kyrie Irving,7500,BOS,PG,DET,,32.00,45.68,15,212,-440,110.25,110.25,71.69,22.68,39.72,5.3
Taurean Prince,7300,ATL,SF,@ CLE,,33.00,37.23,21,227,170,111.25,111.25,68.51,25.29,38.49,5.27
Jeff Green,4000,WAS,SF,@ MEM,,28.00,48.50,13,220,-100,109.25,109.25,41.41,16.30,21,5.25
Eric Gordon,6400,HOU,SG,POR,,35.00,50.20,25,222.5,-190,113.5,113.5,51.99,20.45,33.63,5.25
Jeremy Lamb,5400,CHA,SG,MIA,,27.02,63.23,30,221.5,-155,112.25,112.25,48.29,15.77,28.27,5.24
Jonathon Simmons,3900,ORL,SF,SAC,,24.00,46.94,17,220.5,-185,112.75,112.75,36.40,16.33,20.28,5.2
Al Horford,6800,BOS,C,DET,,30.56,53.31,13,212,-440,110.25,110.25,63.15,23.14,35.16,5.17
Langston Galloway,3500,DET,SG,@ BOS,,26.00,36.23,17,212,350,101.75,101.75,36.12,18.07,18.07,5.16
Chris Paul,9600,HOU,PG,POR,,33.00,38.31,1,222.5,-190,113.5,113.5,79.12,23.75,49.48,5.15
