Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
George Hill,3500,MIL,PG,@ CLE,,24.00,53.30,29,219,-450,114.25, ,38.52,19.09,22.28,6.37
Fred VanVleet,4700,TOR,PG,@ POR,,33.00,39.48,9,216,-118,108.75,108.75,47.51,24.42,29.75,6.33
Frank Ntilikina,3900,NYK,PG,@ CHA,,29.00,41.29,16,224.5,400,107.25,-0.25,36.24,19.79,22.69,5.82
Jonas Jerebko,3800,GSW,PF,@ SAC,,24.00,51.29,26,235.5,-300,121.25,-0.25,39.98,17.14,22.03,5.8
Rodions Kurucs,3600,BKN,PF,WAS,,23.00,48.38,17,225,-125,113.5, ,21.20,4.03,20.56,5.71
Iman Shumpert,4000,SAC,SG,GSW,,30.00,38.31,24,235.5,260,114.25,0.75,33.56,16.39,22.77,5.69
Danny Green,4500,TOR,SG,@ POR,,32.00,38.31,23,216,-118,108.75,108.75,35.01,17.16,24.69,5.49
Wilson Chandler,4200,PHI,SF,IND,,28.00,35.74,12,218.5,-143,110.75,110.75,34.38,16.02,22.92,5.46
Jeff Green,4800,WAS,SF,@ BKN,,32.00,47.60,12,225,110,111.5,-0.5,44.67,20.48,26.06,5.43
Joe Harris,4500,BKN,SF,WAS,,33.00,39.57,27,225,-125,113.5, ,35.73,16.30,24.44,5.43
Greg Monroe,3500,TOR,C,@ POR,,17.00,53.34,16,216,-118,108.75,108.75,26.56,12.03,18.97,5.42
Matthew Dellavedova,3800,CLE,PG,MIL,,20.00,41.52,17,219,360,104.75,0.5,36.46,19.16,20.54,5.41
Tomas Satoransky ,4300,WAS,PG,@ BKN,,27.00,45.32,4,225,110,111.5,-0.5,33.23,13.48,23.24,5.4
Shelvin Mack,3600,MEM,PG,MIA,,22.00,40.06,11,196,-175,100,100,29.56,15.16,19.36,5.38
Marvin Williams,4900,CHA,PF,NYK,,29.00,53.18,27,224.5,-500,117.25,-1.25,43.59,22.37,26.26,5.36
