Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Jordan Clarkson,5100,CLE,SG,@ CHI,,34.00,35.61,2,212,170,103.75,103.75,64.61,31.78,32.93,6.46
Collin Sexton,4400,CLE,PG,@ CHI,,37.00,47.06,17,212,170,103.75,103.75,34.47,5.86,28.32,6.44
Shai Gilgeous-Alexander,4100,LAC,PG,MIL,,30.00,46.42,14,234.5,165,115.25,115.25,30.25,5.04,25.21,6.15
Chandler Hutchison,3700,CHI,SF,CLE,,22.00,36.30,17,212,-200,108.25,108.25,27.03,4.10,22.64,6.12
Quinn Cook,4400,GSW,PG,BKN,,30.00,43.09,5,223.5,-380,115.75,-1.75,44.41,16.48,26.5,6.02
TJ Warren,4600,PHO,SF,@ NOP,,28.00,46.46,17,228.5,330,110,1,41.36,15.62,26.98,5.87
Markelle Fultz,4900,PHI,SG,@ MEM,,32.00,42.31,3,211,165,103.25,-0.75,45.10,15.79,28.4,5.8
Larry Nance,4900,CLE,PF,@ CHI,,23.00,77.27,30,212,170,103.75,103.75,49.61,17.25,28.33,5.78
Davis Bertans,3900,SAS,SF,HOU,,24.00,66.92,29,210.5,150,103.5,103.5,44.90,17.97,22.46,5.76
Jordan Bell,4200,GSW,C,BKN,,24.00,63.16,30,223.5,-380,115.75,-1.75,47.35,17.35,24,5.71
Patrick Beverley,4600,LAC,PG,MIL,,30.00,43.04,14,234.5,165,115.25,115.25,44.23,17.52,26.11,5.68
Antonio Blakeney,3800,CHI,SG,CLE,,21.00,36.23,18,212,-200,108.25,108.25,41.86,17.29,21.48,5.65
Harrison Barnes,5300,DAL,SF,OKC,,35.00,43.95,9,214.5,-120,108, ,44.19,17.20,29.66,5.6
Garrett Temple,3900,MEM,SG,PHI,,30.00,31.98,4,211,-190,107.75,1.75,40.91,15.61,21.62,5.54
J.J. Redick,5100,PHI,SG,@ MEM,,35.00,33.36,9,211,165,103.25,-0.75,55.51,24.44,27.77,5.45
Ryan Arcidiacono,3500,CHI,PG,CLE,,24.00,49.34,21,212,-200,108.25,108.25,37.92,16.54,18.97,5.42
Kyle Anderson,4900,MEM,SF,PHI,,30.00,31.56,3,211,-190,107.75,1.75,41.40,14.38,26.49,5.41
E'Twaun Moore,4500,NOP,SF,PHO,,32.00,34.87,14,228.5,-420,118.5,-0.5,44.14,16.73,24.32,5.4
Lou Williams,6400,LAC,SG,MIL,,32.00,52.04,25,234.5,165,115.25,115.25,60.58,21.32,34.38,5.37
Mike Conley,6900,MEM,PG,PHI,,33.00,44.42,16,211,-190,107.75,1.75,65.05,21.39,37,5.36
Jaren Jackson,6300,MEM,PF,PHI,,33.00,59.51,25,211,-190,107.75,1.75,45.01,10.32,33.74,5.36
Mikal Bridges,4100,PHO,SF,@ NOP,,27.00,37.51,20,228.5,330,110,1,25.97,4.04,21.84,5.33
LaMarcus Aldridge,8100,SAS,PF,HOU,,35.00,66.92,29,210.5,150,103.5,103.5,73.08,27.31,42.94,5.3
Kevon Looney,4500,GSW,PF,BKN,,23.00,63.16,30,223.5,-380,115.75,-1.75,45.14,19.12,23.87,5.3
Derrick White,3500,SAS,PG,HOU,,23.00,42.49,13,210.5,150,103.5,103.5,34.98,15.34,18.42,5.26
Klay Thompson,6700,GSW,SG,BKN,,34.00,29.35,2,223.5,-380,115.75,-1.75,53.18,20.09,34.94,5.21
Joe Harris,4300,BKN,SF,@ GSW,,28.00,38.11,23,223.5,300,107.75,-2.75,38.25,14.88,22.28,5.18
Justin Holiday,5400,CHI,SG,CLE,,34.00,36.23,18,212,-200,108.25,108.25,46.59,16.73,27.93,5.17
Danny Green,4800,TOR,SG,NYK,,29.00,36.19,16,217.5,-1600,115.75,115.75,41.66,17.12,24.74,5.15
John Henson,3700,MIL,PF,@ LAC,,18.00,56.41,23,234.5,-190,119.25,119.25,36.79,15.12,19.04,5.15
Alfonzo McKinnie,3800,GSW,SF,BKN,,26.00,30.66,1,223.5,-380,115.75,-1.75,39.06,19.54,19.54,5.14
Iman Shumpert,3800,SAC,SG,LAL,,26.00,34.44,11,237.5,205,116,-1,33.88,14.07,19.54,5.14
Chris Paul,8200,HOU,PG,@ SAS,,34.00,50.63,23,210.5,-170,107,107,67.22,20.75,42.01,5.12
Ben Simmons,9700,PHI,PG,@ MEM,,37.00,41.68,11,211,165,103.25,-0.75,77.25,21.02,49.58,5.11
Dwight Howard,6900,WAS,C,@ MIA,,31.00,54.69,18,224,150,110.25,-1.25,57.66,17.12,35.29,5.11
Dennis Smith Jr.,5800,DAL,PG,OKC,,31.00,44.29,7,214.5,-120,108, ,46.87,16.15,29.57,5.1
Julius Randle,7100,NOP,C,PHO,,30.00,58.13,19,228.5,-420,118.5,-0.5,59.15,27.26,36.2,5.1
Dennis Schroder,7200,OKC,SG,@ DAL,,35.00,49.99,22,214.5,-100,106.5,-2.5,57.99,17.75,36.68,5.09
Wesley Matthews,5300,DAL,SG,OKC,,32.00,36.70,21,214.5,-120,108, ,46.70,15.95,26.98,5.09
T.J. McConnell,3500,PHI,PG,@ MEM,,22.00,41.68,11,211,165,103.25,-0.75,33.55,15.00,17.79,5.08
Jabari Parker,7000,CHI,SF,CLE,,32.00,43.18,6,212,-200,108.25,108.25,59.00,18.85,35.5,5.07
Jonah Bolden,3500,PHI,PF,@ MEM,,24.00,43.77,8,211,165,103.25,-0.75,26.55,15.93,17.7,5.06
Landry Shamet,3600,PHI,PG,@ MEM,,28.00,42.31,3,211,165,103.25,-0.75,21.60,3.36,18.17,5.05
Montrezl Harrell,5900,LAC,PF,MIL,,27.00,54.07,14,234.5,165,115.25,115.25,52.34,23.34,29.77,5.05
Danilo Gallinari,6700,LAC,SF,MIL,,33.00,41.84,3,234.5,165,115.25,115.25,57.09,18.92,33.72,5.03
De'Aaron Fox,7400,SAC,PG,LAL,,34.00,21.83,1,237.5,205,116,-1,53.92,19.05,37.21,5.03
Gerald Green,3600,HOU,SF,@ SAS,,23.00,46.54,18,210.5,-170,107,107,35.88,14.56,17.95,4.99
Bryn Forbes,4000,SAS,PG,HOU,,27.00,32.98,8,210.5,150,103.5,103.5,33.78,12.09,19.88,4.97
Damian Jones,3600,GSW,C,BKN,,19.00,63.16,30,223.5,-380,115.75,-1.75,34.70,12.55,17.85,4.96
Justise Winslow,5900,MIA,SF,WAS,,29.00,36.66,19,224,-170,113.75,-0.25,52.52,16.95,29.18,4.95
Josh Richardson,7700,MIA,SF,WAS,,36.00,44.25,14,224,-170,113.75,-0.25,65.82,22.31,38.07,4.94
Kawhi Leonard,9900,TOR,SF,NYK,,35.00,46.86,19,217.5,-1600,115.75,115.75,79.30,23.68,48.92,4.94
Cameron Payne,4200,CHI,PG,CLE,,21.00,49.34,21,212,-200,108.25,108.25,30.46,10.78,20.61,4.91
Clint Capela,8000,HOU,C,@ SAS,,32.00,62.20,28,210.5,-170,107,107,67.61,24.62,39.26,4.91
Zach LaVine,8800,CHI,SG,CLE,,37.00,48.34,25,212,-200,108.25,108.25,70.19,25.71,43.06,4.89
Marc Gasol,8300,MEM,C,PHI,,33.00,59.51,25,211,-190,107.75,1.75,63.08,23.66,40.59,4.89
Brook Lopez,4900,MIL,C,@ LAC,,24.00,58.16,20,234.5,-190,119.25,119.25,42.56,15.90,23.95,4.89
